user_id,total_minutos,total_sms,total_mb,costo_total,plan,exceso_minutos,exceso_sms,exceso_mb,costo_extra_minutos,costo_extra_sms,costo_extra_mb,age,city,plan_id,usd_monthly_pay,minutes_included,messages_included,mb_per_month_included,usd_per_minute,usd_per_message,usd_per_gb,uso_minutos_relativo,uso_sms_relativo,uso_datos_relativo,porcentaje_exceso_minutos,porcentaje_exceso_sms,porcentaje_exceso_mb,log_total_mb,log_costo_total,segmento_edad,region_grupo
1074,0.07652498022408237,0.0,0.04391191283823992,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,69,"Knoxville, TN MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.22830666666666666,0.0,0.37986100260416666,0.0,0.0,0.0,9.364805002515759,4.2626798770413155,Mayor,Centro
1075,0.0723798585072199,0.32275132275132273,0.17175499614177642,0.12105364554511079,surf,147.82000000000005,194.0,30282.870000000003,4.434600000000001,5.819999999999999,295.73115234375,35,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,20,500,50,15360,0.03,0.03,10,1.2956400000000001,4.88,2.971541015625,0.2956400000000001,3.88,1.9715410156250002,10.728624594421516,5.7899165991337975,Adulto,Centro
1076,0.1978563799121368,0.9788359788359788,0.40202648367756555,0.3766873809242388,surf,1270.87,690.0,91476.15,38.1261,20.7,893.32177734375,51,"Buffalo-Cheektowaga, NY MSA",surf,20,500,50,15360,0.03,0.03,10,3.54174,14.8,6.955478515625,2.54174,13.8,5.955478515625,11.579060991465632,6.8805360514641425,Adulto,Centro
1077,0.8965183212145318,0.0,0.8608741433392717,0.5752742202991067,ultimate,5024.09,0.0,198052.19,50.2409,0.0,1353.872392578125,23,"Charlotte-Concord-Gastonia, NC-SC MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,2.6746966666666667,0.0,7.447011393229166,1.6746966666666667,0.0,6.447011393229166,12.340486355048641,7.296490074351839,Joven,Centro
1078,0.018848572335167166,0.08994708994708994,0.07781276465784409,0.02076060985093259,surf,0.0,18.0,5318.279999999999,0.0,0.54,51.93632812499999,47,"Seattle-Tacoma-Bellevue, WA MSA",surf,20,500,50,15360,0.03,0.03,10,0.3374,1.36,1.3462421875,0.0,0.36,0.3462421874999999,9.936887511768683,4.296963288017762,Adulto,Centro
1079,0.3994500730703397,0.5238095238095237,0.32239019754571374,0.312257315650856,surf,3075.19,346.0,70313.28,92.2557,10.38,686.653125,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,7.15038,7.92,5.5776875,6.15038,6.92,4.5776875,11.358307942855731,6.697390758183132,Adulto,Este
1080,0.0,0.3505291005291005,0.5053145120158095,0.4620114397763991,surf,0.0,215.0,118924.33,0.0,6.45,1161.3704101562498,45,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,0.0,5.3,8.742469401041665,0.0,4.3,7.742469401041666,11.807722143484652,7.080716842520901,Adulto,Este
1081,0.19834239822664765,0.3055555555555555,0.48375463218255943,0.45460756899294913,surf,1275.22,181.0,113194.92,38.2566,5.43,1105.419140625,44,"Dallas-Fort Worth-Arlington, TX MSA",surf,20,500,50,15360,0.03,0.03,10,3.55044,4.62,8.3694609375,2.55044,3.62,7.3694609374999995,11.764119263753466,7.064849400310647,Adulto,Centro
1082,0.5685151749442475,0.3214285714285714,0.5452628367309508,0.5572222975149266,surf,4588.37,193.0,129540.36,137.6511,5.79,1265.042578125,64,"Memphis, TN-MS-AR MSA",surf,20,500,50,15360,0.03,0.03,10,10.17674,4.86,9.4336171875,9.17674,3.86,8.4336171875,11.883808514048026,7.265068593806311,Mayor,Centro
1083,0.09975889022466336,0.031746031746031744,0.15699233314942204,0.10650282393137411,surf,392.87,0.0,26359.78,11.7861,0.0,257.4197265625,65,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,20,500,50,15360,0.03,0.03,10,1.78574,0.48,2.7161315104166666,0.78574,0.0,1.7161315104166666,10.638754605008971,5.670590417996637,Mayor,Oeste
1084,0.19498607864781883,0.2777777777777778,0.21178147876569658,0.17476907327633134,surf,1245.18,160.0,40919.67,37.3554,4.8,399.60615234375,21,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,20,500,50,15360,0.03,0.03,10,3.49036,4.2,3.664041015625,2.49036,3.2,2.664041015625,10.93810641591937,6.137211915688189,Joven,Centro
1085,0.2256946151405319,0.0,0.36617428062173807,0.19986483215603873,ultimate,0.0,0.0,66588.64,0.0,0.0,455.19578125,48,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.6733433333333333,0.0,3.1675989583333335,0.0,0.0,2.1675989583333335,11.485653338292185,6.265673351185227,Adulto,Centro
1086,0.03544246660439673,0.09788359788359788,0.09323184871940318,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,36,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.10574000000000001,0.074,0.8065042317708334,0.0,0.0,0.0,10.117663414047277,4.2626798770413155,Adulto,Este
1087,0.06176119629776945,0.08597883597883597,0.07229851158291177,0.015689985811965255,surf,52.77999999999997,15.0,3852.9000000000015,1.583399999999999,0.4499999999999999,37.625976562500014,45,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",surf,20,500,50,15360,0.03,0.03,10,1.1055599999999999,1.3,1.2508398437500001,0.10555999999999995,0.3,0.25083984375000007,9.863389254417783,4.1052742246359095,Adulto,Centro
1088,0.17010752736227247,0.4735449735449735,0.4386736621695326,0.2519690185769953,ultimate,0.0,0.0,85854.92,0.0,0.0,586.8988671875,64,"Phoenix-Mesa-Chandler, AZ MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.5075033333333333,0.358,3.7947565104166667,0.0,0.0,2.7947565104166667,11.666298013560457,6.489051222229245,Mayor,Centro
1089,0.0,0.03571428571428571,0.06245825400575276,0.004782618974881527,surf,0.0,0.0,1237.91,0.0,0.0,12.08896484375,70,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,20,500,50,15360,0.03,0.03,10,0.0,0.54,1.0805930989583332,0.0,0.0,0.08059309895833335,9.717092309538145,3.4991998383904033,Mayor,Centro
1090,0.28901107004473603,0.25,0.5317907388033434,0.5130588399847806,surf,2086.73,139.0,125960.23,62.6019,4.17,1230.08037109375,30,"Indianapolis-Carmel-Anderson, IN MSA",surf,20,500,50,15360,0.03,0.03,10,5.17346,3.78,9.200535807291667,4.17346,2.78,8.200535807291667,11.858790805086493,7.183758623115552,Adulto,Centro
1091,0.08898380832778414,0.11375661375661375,0.037761935299701524,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,38,"Riverside-San Bernardino-Ontario, CA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.26547666666666664,0.086,0.32666048177083334,0.0,0.0,0.0,9.21393490389873,4.2626798770413155,Adulto,Centro
1092,0.06470076913794875,0.02513227513227513,0.08436542288094794,0.028213223314726914,surf,79.09000000000003,0.0,7059.610000000001,2.372700000000001,0.0,68.94150390625,26,"Dallas-Fort Worth-Arlington, TX MSA",surf,20,500,50,15360,0.03,0.03,10,1.15818,0.38,1.4596100260416667,0.15818000000000007,0.0,0.45961002604166673,10.017735904106157,4.525198018144271,Joven,Centro
1093,0.02580477929182104,0.022486772486772486,0.018204696654367365,0.0,surf,0.0,0.0,0.0,0.0,0.0,0.0,69,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",surf,20,500,50,15360,0.03,0.03,10,0.46192,0.34,0.31496028645833335,0.0,0.0,0.0,8.484419968455468,3.044522437723423,Mayor,Centro
1094,0.17958544313697447,0.13095238095238093,0.20370848552550902,0.16352722206574116,surf,1107.34,49.0,38774.32,33.2202,1.47,378.65546875,54,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,20,500,50,15360,0.03,0.03,10,3.21468,1.98,3.5243697916666665,2.21468,0.98,2.5243697916666665,10.899242116875584,6.073840688859273,Adulto,Oeste
1095,0.11471708147678061,0.12566137566137564,0.4801337422179822,0.44039264670725786,surf,526.75,45.0,112232.69,15.8025,1.35,1096.02236328125,55,"Louisville/Jefferson County, KY-IN MSA",surf,20,500,50,15360,0.03,0.03,10,2.0535,1.9,8.306815755208333,1.0535,0.9,7.3068157552083335,11.756606197259407,7.033660672824417,Adulto,Centro
1096,0.014773839477647625,0.018518518518518517,0.026942239085231107,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.04407666666666666,0.014,0.233064453125,0.0,0.0,0.0,8.876368606569553,4.2626798770413155,Joven,Este
1097,0.3195598349995754,0.0,0.2751271279591348,0.2511396753343292,surf,2360.15,0.0,57753.4,70.8045,0.0,563.998046875,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",surf,20,500,50,15360,0.03,0.03,10,5.7203,0.0,4.7599869791666665,4.7203,0.0,3.759986979166667,11.199780616761881,6.485859748018438,Joven,Centro
1098,0.2554836273278601,0.5634920634920635,0.5183821230096357,0.49854364969566567,surf,1786.65,376.0,122396.97,53.5995,11.28,1195.28291015625,33,"Albany-Schenectady-Troy, NY MSA",surf,20,500,50,15360,0.03,0.03,10,4.573300000000001,8.52,8.968552734375,3.5733,7.52,7.968552734375,11.833253583780628,7.155523077744997,Adulto,Centro
1099,0.5675721876857484,0.3161375661375661,0.6451425856894035,0.6596204152888666,surf,4579.93,189.0,156082.81,137.3979,5.67,1524.24619140625,48,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,10.15986,4.78,11.161641276041667,9.15986,3.78,10.161641276041667,12.052010853418953,7.431485730954417,Adulto,Este
1100,0.17378115544988537,0.3505291005291005,0.36650704440957216,0.3320248471691701,surf,1055.39,215.0,82037.07,31.661700000000003,6.45,801.1432617187501,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,3.11078,5.3,6.340955078125001,2.11078,4.3,5.340955078125001,11.486561674239232,6.757228812424688,Mayor,Este
1101,0.3694968202112113,0.8571428571428571,0.4249127148881522,0.41732542296847674,surf,2807.1,598.0,97558.03,84.213,17.939999999999998,952.71513671875,27,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",surf,20,500,50,15360,0.03,0.03,10,6.614199999999999,12.96,7.351434244791666,5.614199999999999,11.96,6.351434244791666,11.63442629217821,6.980883183694034,Joven,Centro
1102,0.04555499939666692,0.05952380952380952,0.024427074682308987,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,30,"Riverside-San Bernardino-Ontario, CA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.13591,0.045,0.21130696614583336,0.0,0.0,0.0,8.778379839688956,4.2626798770413155,Adulto,Centro
1103,0.17882233851901838,0.18518518518518517,0.3425361981750411,0.3064661051502102,surf,1100.51,90.0,75666.96,33.0153,2.7,738.9351562500001,28,"Seattle-Tacoma-Bellevue, WA MSA",surf,20,500,50,15360,0.03,0.03,10,3.20102,2.8,5.926234375000001,2.20102,1.8,4.926234375000001,11.41892199105378,6.679159964086557,Joven,Centro
1104,0.0009753884794665642,0.03306878306878307,0.0352255850986848,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,20,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.0029100000000000003,0.025,0.3047197265625,0.0,0.0,0.0,9.144413153711614,4.2626798770413155,Joven,Centro
1105,0.22643313952189206,0.3214285714285714,0.122634575538584,0.0869748264754908,surf,1526.64,193.0,17229.41,45.7992,5.79,168.25595703125,57,"Providence-Warwick, RI-MA MSA",surf,20,500,50,15360,0.03,0.03,10,4.05328,4.86,2.1217063802083334,3.05328,3.86,1.1217063802083334,10.391773352298653,5.484154225052807,Adulto,Centro
1106,0.42154770577009876,0.0,0.6358065726850113,0.6322803165930306,surf,3272.9700000000003,0.0,153601.82,98.1891,0.0,1500.0177734375002,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,7.54594,0.0,11.000118489583334,6.545940000000001,0.0,10.000118489583334,12.037433969701661,7.389691724043067,Adulto,Este
1107,0.03992500793271272,0.08597883597883597,0.08892853522295098,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,61,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.11911333333333332,0.065,0.7692783203125,0.0,0.0,0.0,10.07040905148712,4.2626798770413155,Mayor,Este
1108,0.0,0.0,0.0008774231868061322,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,45,"Salt Lake City, UT MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.0,0.0,0.007590169270833333,0.0,0.0,0.0,5.456047347313921,4.2626798770413155,Adulto,Centro
1109,0.44441067765477726,0.0,0.41295564612055674,0.4059096637073189,surf,3477.6,0.0,94380.51,104.328,0.0,921.68466796875,41,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,7.9552,0.0,7.144564453125,6.9552,0.0,6.144564453125,11.605882970314182,6.953696310098917,Adulto,Este
1110,0.31871852053790495,0.5502645502645502,0.6159603341651362,0.6053250030082388,surf,2352.62,366.0,148327.8,70.5786,10.98,1448.513671875,65,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",surf,20,500,50,15360,0.03,0.03,10,5.70524,8.32,10.656757812499999,4.70524,7.32,9.656757812499999,12.005722343181112,7.346701759044513,Mayor,Centro
1111,0.12029679518406128,0.42592592592592593,0.2075887604035251,0.16385970856547305,surf,576.69,272.0,39805.48,17.300700000000003,8.16,388.7253906250001,75,"Urban Honolulu, HI MSA",surf,20,500,50,15360,0.03,0.03,10,2.1533800000000003,6.44,3.5915026041666667,1.15338,5.44,2.5915026041666667,10.918110801439619,6.075773734150918,Mayor,Centro
1112,0.25219434475792935,0.15079365079365079,0.13369661018951845,0.03278671893207074,ultimate,0.0,0.0,4809.080000000002,0.0,0.0,32.87457031250001,18,"Grand Rapids-Kentwood, MI MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.7524033333333333,0.114,1.1565455729166667,0.0,0.0,0.15654557291666674,10.47813494063089,4.643184116584626,Joven,Centro
1113,0.366990753361906,0.3664021164021164,0.36036128145253743,0.1968133267633575,ultimate,284.6700000000001,0.0,65043.87,2.8467000000000007,0.0,444.63583007812497,27,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,1.09489,0.277,3.1173134765625,0.09489000000000003,0.0,2.1173134765625,11.469651195246152,6.250906333906437,Joven,Este
1114,0.3971473518146918,0.6137566137566137,0.3851350054635276,0.3772393736054115,surf,3054.58,414.0,86987.34,91.6374,12.42,849.4857421874999,55,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,7.10916,9.28,6.66323828125,6.10916,8.28,5.66323828125,11.536137372101045,6.881968789068243,Adulto,Este
1115,0.1295456678450283,0.20105820105820105,0.09184543955563862,0.04399176432541182,surf,659.47,102.0,9047.38,19.7841,3.06,88.35332031250002,21,"El Paso, TX MSA",surf,20,500,50,15360,0.03,0.03,10,2.31894,3.04,1.5890221354166667,1.31894,2.04,0.5890221354166666,10.102681794941326,4.884296413706014,Joven,Centro
1116,0.038595440589568146,0.02513227513227513,0.056703957936068264,0.0,surf,0.0,0.0,0.0,0.0,0.0,0.0,60,"Cincinnati, OH-KY-IN MSA",surf,20,500,50,15360,0.03,0.03,10,0.69088,0.38,0.9810377604166667,0.0,0.0,0.0,9.620444038651536,3.044522437723423,Adulto,Centro
1117,0.2916333343761312,0.0,0.5303184199112485,0.5101760472127145,surf,2110.2,0.0,125568.97,63.30599999999999,0.0,1226.25947265625,49,"Dallas-Fort Worth-Arlington, TX MSA",surf,20,500,50,15360,0.03,0.03,10,5.2204,0.0,9.175063151041666,4.2204,0.0,8.175063151041666,11.856018379313896,7.178213981573683,Adulto,Centro
1118,0.09639698422842637,0.022486772486772486,0.06007276324445408,0.006639129271444973,surf,362.78,0.0,603.9799999999996,10.883399999999998,0.0,5.898242187499996,28,"Columbus, OH MSA",surf,20,500,50,15360,0.03,0.03,10,1.72556,0.34,1.0393216145833333,0.72556,0.0,0.0393216145833333,9.678152852407727,3.6318233282409245,Joven,Centro
1119,0.1289289273631663,0.4841269841269841,0.012466844978585787,0.011511906936559547,surf,653.95,316.0,0.0,19.6185,9.48,0.0,60,"Louisville/Jefferson County, KY-IN MSA",surf,20,500,50,15360,0.03,0.03,10,2.3079,7.32,0.21568945312499999,1.3079,6.32,0.0,8.105908180480446,3.9139910675228444,Adulto,Centro
1120,0.3693739190282315,0.5515873015873015,0.7330887471200674,0.730972669974742,surf,2806.0,367.0,179453.98,84.17999999999999,11.01,1752.4802734375,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,6.612,8.34,12.683201822916667,5.612,7.34,11.683201822916667,12.179805566617949,7.532982373185424,Adulto,Este
1121,0.0,0.12962962962962962,0.25626363953346687,0.2043307940101124,surf,0.0,48.0,52740.53999999999,0.0,1.44,515.0443359374999,34,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,20,500,50,15360,0.03,0.03,10,0.0,1.96,4.433628906249999,0.0,0.96,3.4336289062499996,11.128755105685146,6.286899617135308,Adulto,Centro
1122,0.3521230620718011,0.21164021164021163,0.5724893719167232,0.5612038142314444,surf,2651.6,110.0,136775.65,79.54799999999999,3.3,1335.69970703125,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,20,500,50,15360,0.03,0.03,10,6.3031999999999995,3.2,9.904664713541667,5.3031999999999995,2.2,8.904664713541667,11.932534409116018,7.272084250893307,Adulto,Centro
1123,0.35702905383965644,0.24074074074074073,0.5260847222699917,0.5143427773985696,surf,2695.51,132.0,124443.89,80.8653,3.96,1215.27236328125,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,20,500,50,15360,0.03,0.03,10,6.39102,3.64,9.101815755208333,5.39102,2.64,8.101815755208333,11.848003086710884,7.18621823311524,Mayor,Centro
1124,0.13164057437309223,0.28968253968253965,0.060510176596233235,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,48,"New Haven-Milford, CT MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.39274000000000003,0.219,0.5234446614583333,0.0,0.0,0.0,9.685407410501691,4.2626798770413155,Adulto,Centro
1125,0.054692143709470536,0.07142857142857142,0.08540962307868706,0.02839408559795671,surf,0.0,4.0,7337.0999999999985,0.0,0.12,71.65136718749999,39,"North Port-Sarasota-Bradenton, FL MSA",surf,20,500,50,15360,0.03,0.03,10,0.97902,1.08,1.4776757812499999,0.0,0.08,0.47767578124999993,10.030036499525888,4.5301380489447505,Adulto,Centro
1126,0.6480300057651828,0.7526455026455026,0.6913770339777303,0.44466054892434387,ultimate,2800.05,0.0,153009.34,28.0005,0.0,1045.96228515625,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,1.9333500000000001,0.569,5.980772786458333,0.93335,0.0,4.980772786458333,12.121224418153624,7.043127413413194,Mayor,Centro
1127,0.1572107241337701,0.10052910052910052,0.571674226697673,0.5386650169792674,surf,907.08,26.0,136559.03,27.212399999999995,0.78,1333.58427734375,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,2.8141599999999998,1.52,9.890561848958333,1.81416,0.52,8.890561848958333,11.931109542958502,7.231704194674941,Joven,Este
1128,0.03991495238137801,0.38888888888888884,0.4694744258818052,0.2741050520176958,ultimate,0.0,0.0,94040.04,0.0,0.0,642.8518359374999,41,"Knoxville, TN MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.11908333333333333,0.294,4.06119921875,0.0,0.0,3.0611992187499997,11.734155506692126,6.57067542811327,Adulto,Centro
1129,0.0,0.0,0.0,0.0,surf,0.0,0.0,0.0,0.0,0.0,0.0,70,"Baton Rouge, LA MSA",surf,20,500,50,15360,0.03,0.03,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423,Mayor,Centro
1130,0.19191801820725163,0.4444444444444444,0.2454042058362471,0.21045879367150738,surf,1217.72,286.0,49854.71,36.5316,8.58,486.86240234375,27,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,20,500,50,15360,0.03,0.03,10,3.4354400000000003,6.72,4.245749348958333,2.4354400000000003,5.72,3.2457493489583333,11.08545566981098,6.315310988380616,Joven,Centro
1131,0.0,0.2857142857142857,0.43552341301626835,0.389775901110406,surf,0.0,166.0,100377.76,0.0,4.98,980.2515625,60,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,20,500,50,15360,0.03,0.03,10,0.0,4.32,7.535010416666666,0.0,3.32,6.535010416666666,11.65909086140187,6.913967505583539,Adulto,Oeste
1132,0.6197146904901298,0.0,0.8044881605255825,0.5249491534556483,ultimate,2546.62,0.0,183067.95,25.4662,0.0,1251.4410644531251,39,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,1.8488733333333334,0.0,6.9592431640625,0.8488733333333333,0.0,5.9592431640625,12.272744592420777,7.206308494189694,Adulto,Centro
1133,0.15269242973404185,0.6018518518518519,0.31305749599821725,0.16169061895559633,ultimate,0.0,0.0,52473.17,0.0,0.0,358.703310546875,50,"Cincinnati, OH-KY-IN MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.4555466666666667,0.455,2.708111002604167,0.0,0.0,1.7081110026041666,11.32893255223875,6.0630949950726,Adulto,Centro
1134,0.10386825887011356,0.08068783068783068,0.3060673867931422,0.26012410349907567,surf,429.65,11.0,65975.59,12.889499999999998,0.3299999999999999,644.2928710937499,71,"Chicago-Naperville-Elgin, IL-IN-WI MSA",surf,20,500,50,15360,0.03,0.03,10,1.8593,1.22,5.295285807291666,0.8593,0.22,4.295285807291666,11.306351255789217,6.5199027121134945,Mayor,Centro
1135,0.01494925298426418,0.0,0.026044608485322307,0.019780928461191376,ultimate,0.0,0.0,0.0,0.0,0.0,0.0,51,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,0.0446,0.0,0.22529947916666665,0.0,0.0,0.0,8.8424889171613,4.2626798770413155,Adulto,Centro
1136,0.10241243849354434,0.16798941798941797,0.20893148091438057,0.161024100725635,surf,416.62,77.0,40162.3,12.4986,2.31,392.2099609375,25,"Knoxville, TN MSA",surf,20,500,50,15360,0.03,0.03,10,1.83324,2.54,3.6147330729166667,0.83324,1.54,2.6147330729166667,10.924558031454662,6.059166561317892,Joven,Centro
1137,0.0,0.2222222222222222,0.06334388057441434,0.007092374630508361,surf,0.0,118.0,1473.2599999999984,0.0,3.54,14.387304687499984,20,"Chicago-Naperville-Elgin, IL-IN-WI MSA",surf,20,500,50,15360,0.03,0.03,10,0.0,3.36,1.0959153645833333,0.0,2.36,0.09591536458333323,9.731171374585124,3.6616959243809286,Joven,Centro
1138,0.4471591950195971,0.15873015873015872,0.77981084506649,0.7836798130936663,surf,3502.2,70.0,191870.1,105.066,2.1,1873.7314453125,66,"Riverside-San Bernardino-Ontario, CA MSA",surf,20,500,50,15360,0.03,0.03,10,8.0044,2.4,13.49154296875,7.0043999999999995,1.4,12.49154296875,12.241589874629206,7.601850732445431,Mayor,Centro
1139,0.051958151029911914,0.10846560846560846,0.09137532556701362,0.03485134561328241,surf,0.0,32.0,8922.45,0.0,0.96,87.13330078125,66,"New Orleans-Metairie, LA MSA",surf,20,500,50,15360,0.03,0.03,10,0.93008,1.64,1.5808886718750002,0.0,0.64,0.580888671875,10.097550327336288,4.692203486565522,Mayor,Centro
1140,0.369152696898868,0.08597883597883597,0.3360401733908935,0.31912475083521386,surf,2804.02,15.0,73940.68,84.1206,0.4499999999999999,722.0769531249999,53,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,6.60804,1.3,5.8138463541666665,5.60804,0.3,4.8138463541666665,11.39977557967755,6.718587403289069,Adulto,Este
1141,0.5473247764315753,0.15873015873015872,0.36946406252692915,0.37302023817667657,surf,4398.71,70.0,82822.88,131.9613,2.1,808.8171875,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,9.79742,2.4,6.392114583333334,8.79742,1.4,5.392114583333334,11.494597326081536,6.870965236354334,Adulto,Este
1142,0.18109154127021723,0.23941798941798942,0.2880682638776573,0.25127196122064444,surf,1120.82,131.0,61192.42999999999,33.624599999999994,3.93,597.5823242187499,18,"New Orleans-Metairie, LA MSA",surf,20,500,50,15360,0.03,0.03,10,3.24164,3.62,4.983882161458333,2.24164,2.62,3.983882161458333,11.245744207397491,6.486369493107077,Joven,Centro
1143,0.0,0.0,0.0,0.0,surf,0.0,0.0,0.0,0.0,0.0,0.0,69,"Cincinnati, OH-KY-IN MSA",surf,20,500,50,15360,0.03,0.03,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423,Mayor,Centro
1144,0.48960367720339476,0.7949735449735449,0.0,0.02524873314457697,ultimate,1382.09,0.0,0.0,13.820900000000002,0.0,0.0,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,3000,1000,30720,0.01,0.01,7,1.4606966666666668,0.601,0.0,0.46069666666666664,0.0,0.0,0.0,4.440541974695174,Mayor,Este
1145,0.2624208404653262,0.5925925925925926,0.4585705885580284,0.4381336387145213,surf,1848.74,398.0,106502.41,55.46219999999999,11.94,1040.06259765625,29,"San Jose-Sunnyvale-Santa Clara, CA MSA",surf,20,500,50,15360,0.03,0.03,10,4.69748,8.96,7.933750651041667,3.69748,7.96,6.933750651041667,11.710656106342203,7.0286134018465924,Joven,Centro
1146,0.1189739315418065,0.31481481481481477,0.18592987553512957,0.14048521715628592,surf,564.8499999999999,188.0,34049.76,16.945499999999996,5.64,332.51718750000003,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,500,50,15360,0.03,0.03,10,2.1296999999999997,4.76,3.21678125,1.1297,3.76,2.21678125,10.807923493223221,5.929862211156689,Adulto,Este
1147,0.6505304861970799,0.2685185185185185,0.9685057494794052,0.9999999999999999,surf,5322.43,153.0,242014.65,159.6729,4.59,2363.42431640625,71,"Urban Honolulu, HI MSA",surf,20,500,50,15360,0.03,0.03,10,11.644860000000001,4.06,16.756162109375,10.644860000000001,3.06,15.756162109375,12.458291969824716,7.843333688493064,Mayor,Centro
1148,0.11201884186863428,0.16269841269841268,0.11874169454624875,0.069399931753386,surf,502.6,73.0,16194.9,15.078,2.19,158.1533203125,67,"Columbia, SC MSA",surf,20,500,50,15360,0.03,0.03,10,2.0052,2.46,2.0543554687500003,1.0052,1.46,1.05435546875,10.359515855240508,5.280261945591264,Mayor,Centro
1149,0.18908347001434592,0.0,0.13185017192858423,0.09017823626298115,surf,1192.35,0.0,19678.4,35.7705,0.0,192.171875,54,"San Francisco-Oakland-Berkeley, CA MSA",surf,20,500,50,15360,0.03,0.03,10,3.3846999999999996,0.0,2.2811458333333334,2.3846999999999996,0.0,1.2811458333333334,10.46422842161605,5.517221443978836,Adulto,Centro
