user_id,total_minutos,total_sms,total_mb,costo_total,plan,age,city,plan_id,usd_monthly_pay,uso_minutos_relativo,uso_sms_relativo,uso_datos_relativo,porcentaje_exceso_minutos,porcentaje_exceso_sms,porcentaje_exceso_mb,segmento_edad,region_grupo
1118,0.0963969842284263,0.0224867724867724,0.060072763244454,0.0066391292714449,surf,28,"Columbus, OH MSA",surf,20,1.72556,0.34,1.0393216145833333,0.72556,0.0,0.0393216145833333,Joven,Centro
1119,0.1289289273631663,0.4841269841269841,0.0124668449785857,0.0115119069365595,surf,60,"Louisville/Jefferson County, KY-IN MSA",surf,20,2.3079,7.32,0.2156894531249999,1.3079,6.32,0.0,Adulto,Centro
1120,0.3693739190282315,0.5515873015873015,0.7330887471200674,0.730972669974742,surf,33,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,6.612,8.34,12.683201822916669,5.612,7.34,11.683201822916669,Adulto,Este
1121,0.0,0.1296296296296296,0.2562636395334668,0.2043307940101124,surf,34,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,20,0.0,1.96,4.433628906249999,0.0,0.96,3.43362890625,Adulto,Centro
1122,0.3521230620718011,0.2116402116402116,0.5724893719167232,0.5612038142314444,surf,57,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",surf,20,6.3032,3.2,9.904664713541669,5.3032,2.2,8.904664713541667,Adulto,Centro
1123,0.3570290538396564,0.2407407407407407,0.5260847222699917,0.5143427773985696,surf,66,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,20,6.39102,3.64,9.101815755208332,5.39102,2.64,8.101815755208333,Mayor,Centro
1124,0.1316405743730922,0.2896825396825396,0.0605101765962332,0.0197809284611913,ultimate,48,"New Haven-Milford, CT MSA",ultimate,70,0.39274,0.219,0.5234446614583333,0.0,0.0,0.0,Adulto,Centro
1125,0.0546921437094705,0.0714285714285714,0.085409623078687,0.0283940855979567,surf,39,"North Port-Sarasota-Bradenton, FL MSA",surf,20,0.97902,1.08,1.47767578125,0.0,0.08,0.4776757812499999,Adulto,Centro
1126,0.6480300057651828,0.7526455026455026,0.6913770339777303,0.4446605489243438,ultimate,68,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,70,1.93335,0.569,5.980772786458333,0.93335,0.0,4.980772786458333,Mayor,Centro
1127,0.1572107241337701,0.1005291005291005,0.571674226697673,0.5386650169792674,surf,28,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,2.81416,1.52,9.890561848958331,1.81416,0.52,8.890561848958333,Joven,Este
1128,0.039914952381378,0.3888888888888888,0.4694744258818052,0.2741050520176958,ultimate,41,"Knoxville, TN MSA",ultimate,70,0.1190833333333333,0.294,4.06119921875,0.0,0.0,3.06119921875,Adulto,Centro
1129,0.0,0.0,0.0,0.0,surf,70,"Baton Rouge, LA MSA",surf,20,0.0,0.0,0.0,0.0,0.0,0.0,Mayor,Centro
1130,0.1919180182072516,0.4444444444444444,0.2454042058362471,0.2104587936715073,surf,27,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,20,3.4354400000000003,6.72,4.245749348958333,2.4354400000000003,5.72,3.2457493489583333,Joven,Centro
1131,0.0,0.2857142857142857,0.4355234130162683,0.389775901110406,surf,60,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,20,0.0,4.32,7.535010416666666,0.0,3.32,6.535010416666666,Adulto,Oeste
1132,0.6197146904901298,0.0,0.8044881605255825,0.5249491534556483,ultimate,39,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,70,1.8488733333333331,0.0,6.9592431640625,0.8488733333333333,0.0,5.9592431640625,Adulto,Centro
1133,0.1526924297340418,0.6018518518518519,0.3130574959982172,0.1616906189555963,ultimate,50,"Cincinnati, OH-KY-IN MSA",ultimate,70,0.4555466666666667,0.455,2.708111002604167,0.0,0.0,1.7081110026041666,Adulto,Centro
1134,0.1038682588701135,0.0806878306878306,0.3060673867931422,0.2601241034990756,surf,71,"Chicago-Naperville-Elgin, IL-IN-WI MSA",surf,20,1.8593,1.22,5.295285807291666,0.8593,0.22,4.295285807291666,Mayor,Centro
1135,0.0149492529842641,0.0,0.0260446084853223,0.0197809284611913,ultimate,51,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,70,0.0446,0.0,0.2252994791666666,0.0,0.0,0.0,Adulto,Centro
1136,0.1024124384935443,0.1679894179894179,0.2089314809143805,0.161024100725635,surf,25,"Knoxville, TN MSA",surf,20,1.83324,2.54,3.6147330729166662,0.83324,1.54,2.6147330729166667,Joven,Centro
1137,0.0,0.2222222222222222,0.0633438805744143,0.0070923746305083,surf,20,"Chicago-Naperville-Elgin, IL-IN-WI MSA",surf,20,0.0,3.36,1.0959153645833333,0.0,2.36,0.0959153645833332,Joven,Centro
1138,0.4471591950195971,0.1587301587301587,0.77981084506649,0.7836798130936663,surf,66,"Riverside-San Bernardino-Ontario, CA MSA",surf,20,8.0044,2.4,13.49154296875,7.0044,1.4,12.49154296875,Mayor,Centro
1139,0.0519581510299119,0.1084656084656084,0.0913753255670136,0.0348513456132824,surf,66,"New Orleans-Metairie, LA MSA",surf,20,0.93008,1.64,1.5808886718750002,0.0,0.64,0.580888671875,Mayor,Centro
1140,0.369152696898868,0.0859788359788359,0.3360401733908935,0.3191247508352138,surf,53,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,6.60804,1.3,5.8138463541666665,5.60804,0.3,4.8138463541666665,Adulto,Este
1141,0.5473247764315753,0.1587301587301587,0.3694640625269291,0.3730202381766765,surf,46,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,9.79742,2.4,6.392114583333334,8.79742,1.4,5.392114583333334,Adulto,Este
1142,0.1810915412702172,0.2394179894179894,0.2880682638776573,0.2512719612206444,surf,18,"New Orleans-Metairie, LA MSA",surf,20,3.24164,3.62,4.983882161458333,2.24164,2.62,3.983882161458333,Joven,Centro
1143,0.0,0.0,0.0,0.0,surf,69,"Cincinnati, OH-KY-IN MSA",surf,20,0.0,0.0,0.0,0.0,0.0,0.0,Mayor,Centro
1144,0.4896036772033947,0.7949735449735449,0.0,0.0252487331445769,ultimate,65,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,1.4606966666666668,0.601,0.0,0.4606966666666666,0.0,0.0,Mayor,Este
1145,0.2624208404653262,0.5925925925925926,0.4585705885580284,0.4381336387145213,surf,29,"San Jose-Sunnyvale-Santa Clara, CA MSA",surf,20,4.69748,8.96,7.933750651041667,3.69748,7.96,6.933750651041667,Joven,Centro
1146,0.1189739315418065,0.3148148148148147,0.1859298755351295,0.1404852171562859,surf,42,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,2.1297,4.76,3.21678125,1.1297,3.76,2.21678125,Adulto,Este
1147,0.6505304861970799,0.2685185185185185,0.9685057494794052,1.0,surf,71,"Urban Honolulu, HI MSA",surf,20,11.64486,4.06,16.756162109375,10.64486,3.06,15.756162109375,Mayor,Centro
1148,0.1120188418686342,0.1626984126984126,0.1187416945462487,0.069399931753386,surf,67,"Columbia, SC MSA",surf,20,2.0052,2.46,2.0543554687500003,1.0052,1.46,1.05435546875,Mayor,Centro
1149,0.1890834700143459,0.0,0.1318501719285842,0.0901782362629811,surf,54,"San Francisco-Oakland-Berkeley, CA MSA",surf,20,3.3847,0.0,2.281145833333333,2.3847,0.0,1.2811458333333334,Adulto,Centro
1150,0.1814959978905687,0.0,0.1893690869327427,0.0727976686093865,ultimate,46,"Houston-The Woodlands-Sugar Land, TX MSA",ultimate,70,0.5414800000000001,0.0,1.6381416015625,0.0,0.0,0.6381416015625,Adulto,Centro
1151,0.2645436790804309,0.3439153439153439,0.2615398440138229,0.2338379172178016,surf,21,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,4.73548,5.2,4.524912760416667,3.73548,4.2,3.524912760416667,Joven,Este
1152,0.1454926549783917,0.0,0.1230328534906857,0.0764950463515632,surf,35,"Orlando-Kissimmee-Sanford, FL MSA",surf,20,2.6044,0.0,2.1285970052083334,1.6044,0.0,1.1285970052083334,Adulto,Centro
1153,0.446133528783457,0.0,0.3263821588335784,0.3172083497597331,surf,30,"Bridgeport-Stamford-Norwalk, CT MSA",surf,20,7.98604,0.0,5.646752604166666,6.98604,0.0,4.646752604166666,Adulto,Centro
1154,0.095106521807139,0.2976190476190476,0.1762982773725968,0.0634038795389833,ultimate,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",ultimate,70,0.2837433333333333,0.225,1.525072265625,0.0,0.0,0.525072265625,Adulto,Centro
1155,0.259041057933383,0.4695767195767195,0.852090278142059,0.549085158994731,ultimate,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,70,0.7728299999999999,0.355,7.3710263671875,0.0,0.0,6.3710263671875,Joven,Centro
1156,0.4296603011302439,0.0,0.6445507380296666,0.6421196591775573,surf,71,"Albuquerque, NM MSA",surf,20,7.69116,0.0,11.151401692708331,6.69116,0.0,10.151401692708331,Mayor,Centro
1157,0.2727009657798415,0.0,0.2242000065777575,0.1938755224565482,surf,63,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,20,4.8815,0.0,3.87889453125,3.8815,0.0,2.87889453125,Mayor,Oeste
1158,0.0504297072270364,0.0,0.0799443645137355,0.0197809284611913,ultimate,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",ultimate,70,0.1504533333333333,0.0,0.691560546875,0.0,0.0,0.0,Joven,Centro
1159,0.4582649928270401,0.6481481481481481,0.2524302518746797,0.1224768886022026,ultimate,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",ultimate,70,1.3672000000000002,0.49,2.183653645833333,0.3672000000000001,0.0,1.183653645833333,Adulto,Centro
1160,0.5434466854668234,0.1785714285714285,0.6302894597154871,0.6405737187301447,surf,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,20,9.728,2.7,10.904666666666666,8.728,1.7,9.904666666666666,Adulto,Centro
1161,0.0882151172924198,0.0026455026455026,0.0551506588707947,0.0197809284611913,ultimate,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,0.2631833333333333,0.002,0.47708203125,0.0,0.0,0.0,Adulto,Este
1162,0.1138500694950325,0.1269841269841269,0.1801876211268842,0.066199090859441,ultimate,20,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,70,0.3396633333333333,0.096,1.5587171223958334,0.0,0.0,0.5587171223958334,Joven,Oeste
1163,0.2788393212279392,0.0396825396825396,0.3594236875887273,0.1950132851450876,ultimate,27,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,70,0.8318966666666667,0.03,3.1092027994791667,0.0,0.0,2.1092027994791667,Joven,Oeste
1164,0.3555542396438994,0.2976190476190476,0.4681582722865,0.2738804049583941,ultimate,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,70,1.06077,0.225,4.049813802083333,0.06077,0.0,3.0498138020833334,Adulto,Centro
1165,0.0332961650361776,0.0899470899470899,0.1432505772659603,0.0879451038882107,surf,20,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",surf,20,0.59602,1.36,2.478384765625,0.0,0.36,1.4783847656250002,Joven,Centro
1166,0.0804768118986221,0.0,0.3173845917760118,0.2691280347320539,surf,26,"Baltimore-Columbia-Towson, MD MSA",surf,20,1.44058,0.0,5.4910852864583335,0.4405799999999999,0.0,4.4910852864583335,Joven,Centro
1167,0.4581811965659175,0.455026455026455,0.3583793368702201,0.3548287462610447,surf,47,"Denver-Aurora-Lakewood, CO MSA",surf,20,8.2017,6.88,6.200337239583333,7.201700000000001,5.88,5.200337239583333,Adulto,Centro
1168,0.0308683080305867,0.0185185185185185,0.0275560251469026,0.0,surf,58,"Milwaukee-Waukesha, WI MSA",surf,20,0.5525599999999999,0.28,0.476748046875,0.0,0.0,0.0,Adulto,Centro
1169,0.088245283946424,0.1455026455026455,0.0655942413162499,0.0121541714301499,surf,67,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,1.5796400000000002,2.2,1.1348489583333332,0.5796400000000002,1.2,0.1348489583333332,Mayor,Este
1170,0.2722194165992572,0.0423280423280423,0.3157486191789198,0.2878166185982224,surf,18,"Pittsburgh, PA MSA",surf,20,4.87288,0.64,5.462781250000001,3.87288,0.0,4.462781250000001,Joven,Centro
1171,0.3388553207273962,0.0,0.8513842981099935,0.8448281367210065,surf,56,"Boston-Cambridge-Newton, MA-NH MSA",surf,20,6.0657,0.0,14.729838541666668,5.0657,0.0,13.729838541666668,Adulto,Centro
1172,0.2941360493749916,0.6283068783068783,0.4851594048800187,0.4691216296056028,surf,72,"Boston-Cambridge-Newton, MA-NH MSA",surf,20,5.2652,9.5,8.393764973958334,4.2652,8.5,7.393764973958333,Mayor,Centro
1173,0.1694561510924798,0.2539682539682539,0.1717990234664135,0.1307937975911,surf,27,"Oxnard-Thousand Oaks-Ventura, CA MSA",surf,20,3.03336,3.84,2.972302734375,2.03336,2.84,1.972302734375,Joven,Centro
1174,0.4640860397663536,0.7301587301587301,0.5363362402154916,0.540631630087185,surf,67,"Cleveland-Elyria, OH MSA",surf,20,8.3074,11.04,9.279177734375,7.307399999999999,10.04,8.279177734375,Mayor,Centro
1175,0.2142659224068967,0.1283068783068783,0.2124161872141187,0.1761276147708886,surf,25,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,3.83548,1.94,3.6750221354166666,2.83548,0.94,2.6750221354166666,Joven,Este
1176,0.1196733510013094,0.2182539682539682,0.251333181257184,0.2068421757423131,surf,75,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,2.14222,3.3,4.3483268229166665,1.1422199999999998,2.3,3.348326822916667,Mayor,Este
1177,0.0743697403880102,0.0582010582010582,0.1414276955052165,0.0878257204215613,surf,33,"Seattle-Tacoma-Bellevue, WA MSA",surf,20,1.33126,0.88,2.4468470052083333,0.33126,0.0,1.446847005208333,Adulto,Centro
1178,0.1324483703303137,0.1798941798941798,0.196763118618719,0.1518283788646062,surf,53,"Cincinnati, OH-KY-IN MSA",surf,20,2.3709,2.72,3.4042076822916667,1.3709,1.72,2.4042076822916667,Adulto,Centro
1179,0.2770516676573247,0.119047619047619,0.2899854092693548,0.2623537884289076,surf,22,"Dallas-Fort Worth-Arlington, TX MSA",surf,20,4.95938,1.8,5.01705078125,3.95938,0.8,4.01705078125,Joven,Centro
1180,0.0649353986690919,0.1005291005291005,0.0445137701290482,0.001272190633053,surf,24,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,1.1623800000000002,1.52,0.770134765625,0.1623800000000001,0.52,0.0,Joven,Este
1181,0.5078667929941857,0.2923280423280423,0.5289829620274484,0.5338042781726604,surf,47,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,9.0911,4.42,9.151958333333331,8.0911,3.42,8.151958333333333,Adulto,Este
1182,0.1722381869617486,0.0185185185185185,0.5136876060371772,0.4804183422940489,surf,39,"Charlotte-Concord-Gastonia, NC-SC MSA",surf,20,3.08316,0.28,8.887332682291666,2.08316,0.0,7.887332682291666,Adulto,Centro
1183,0.1524052878792618,0.3134920634920635,0.1730570384150825,0.1308082163425631,surf,71,"Chicago-Naperville-Elgin, IL-IN-WI MSA",surf,20,2.72814,4.74,2.994067708333333,1.7281399999999998,3.74,1.9940677083333331,Mayor,Centro
1184,0.0704536617848827,0.0489417989417989,0.0385890845499989,0.0197809284611913,ultimate,39,"Sacramento–Roseville–Folsom, CA MSA",ultimate,70,0.2101933333333333,0.037,0.3338157552083333,0.0,0.0,0.0,Adulto,Centro
1185,0.6172265001765308,0.0,0.0,0.029767725813393,ultimate,47,"Louisville/Jefferson County, KY-IN MSA",ultimate,70,1.84145,0.0,0.0,0.8414500000000001,0.0,0.0,Adulto,Centro
1186,0.0095091997121877,0.0171957671957671,0.0073338986391643,0.0197809284611913,ultimate,55,"Las Vegas-Henderson-Paradise, NV MSA",ultimate,70,0.02837,0.013,0.0634420572916666,0.0,0.0,0.0,Adulto,Centro
1187,0.5620148196481003,0.119047619047619,0.6383148131326059,0.650251637193502,surf,49,"Austin-Round Rock-Georgetown, TX MSA",surf,20,10.06038,1.8,11.043513671875,9.06038,0.8,10.043513671875,Adulto,Centro
1188,0.1098680711664886,0.2328042328042328,0.2789540055947064,0.137180966822655,ultimate,31,"Richmond, VA MSA",ultimate,70,0.3277833333333333,0.176,2.413097981770833,0.0,0.0,1.4130979817708331,Adulto,Centro
1189,0.1328684689194081,0.1772486772486772,0.2401301086466429,0.1963738194136489,surf,75,"Columbus, OH MSA",surf,20,2.37842,2.68,4.154501953125,1.37842,1.68,3.154501953125,Mayor,Centro
1190,0.0210943121332517,0.0039682539682539,0.0534026235619339,0.0197809284611913,ultimate,56,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",ultimate,70,0.0629333333333333,0.003,0.4619606119791666,0.0,0.0,0.0,Adulto,Centro
1191,0.3942066616910309,0.1375661375661375,0.4438139087662016,0.25775312911517,ultimate,75,"St. Louis, MO-IL MSA",ultimate,70,1.1760866666666667,0.104,3.839222330729167,0.1760866666666667,0.0,2.839222330729166,Mayor,Centro
1192,0.171266150332727,0.1111111111111111,0.0902887914032772,0.0460183417725743,surf,36,"Buffalo-Cheektowaga, NY MSA",surf,20,3.06576,1.68,1.5620904947916665,2.06576,0.68,0.5620904947916666,Adulto,Centro
1193,0.1356773195922362,0.4735449735449735,0.3937166460089456,0.3570168569335605,surf,18,"Houston-The Woodlands-Sugar Land, TX MSA",surf,20,2.4287,7.16,6.811709635416666,1.4287,6.16,5.811709635416666,Joven,Centro
1194,0.0,0.3862433862433862,0.5587930356750025,0.5172378757626006,surf,40,"San Jose-Sunnyvale-Santa Clara, CA MSA",surf,20,0.0,5.84,9.667703776041666,0.0,4.84,8.667703776041666,Adulto,Centro
1195,0.2283381078580781,0.5132275132275133,0.1786832036810154,0.1464428174092991,surf,60,"Portland-Vancouver-Hillsboro, OR-WA MSA",surf,20,4.0873800000000005,7.76,3.09140625,3.08738,6.76,2.09140625,Adulto,Centro
1196,0.6879862976353812,0.451058201058201,1.0,0.667877921840518,ultimate,46,"Los Angeles-Long Beach-Anaheim, CA MSA",ultimate,70,2.052556666666667,0.341,8.650522786458334,1.0525566666666666,0.0,7.650522786458334,Adulto,Oeste
1197,0.1463686052279928,0.0291005291005291,0.1072191416056486,0.0603522806505074,surf,56,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,2.62008,0.44,1.855003255208333,1.62008,0.0,0.8550032552083333,Adulto,Este
1198,0.1592497664877523,0.0476190476190476,0.2352389362908055,0.1931575356415774,surf,69,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,2.85066,0.72,4.069879557291666,1.85066,0.0,3.0698795572916664,Mayor,Este
1199,0.254424442587271,0.4642857142857142,0.3285960935495605,0.1728579691626,ultimate,39,"San Antonio-New Braunfels, TX MSA",ultimate,70,0.7590566666666667,0.351,2.842527994791667,0.0,0.0,1.8425279947916668,Adulto,Centro
1200,0.0675721876857483,0.0489417989417989,0.0736474410754468,0.0175141765440391,surf,45,"Boston-Cambridge-Newton, MA-NH MSA",surf,20,1.20958,0.74,1.274177734375,0.2095799999999999,0.0,0.2741777343749999,Adulto,Centro
1201,0.3292567383366777,0.0621693121693121,0.7738424332043395,0.7641968784472797,surf,61,"Bridgeport-Stamford-Norwalk, CT MSA",surf,20,5.89388,0.94,13.388283203125,4.89388,0.0,12.388283203125,Mayor,Centro
1202,0.1779586783877152,0.0,0.1322860800726834,0.0317729927099857,ultimate,36,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",ultimate,70,0.5309266666666667,0.0,1.14434375,0.0,0.0,0.1443437499999999,Adulto,Centro
1203,0.4870942585036446,0.5952380952380952,0.507989454213953,0.5127617041677479,surf,50,"Boston-Cambridge-Newton, MA-NH MSA",surf,20,8.71926,9.0,8.788748697916667,7.71926,8.0,7.788748697916666,Adulto,Centro
1204,0.0,0.1587301587301587,0.2185448660639865,0.0937658507148962,ultimate,44,"Chicago-Naperville-Elgin, IL-IN-WI MSA",ultimate,70,0.0,0.12,1.89052734375,0.0,0.0,0.89052734375,Adulto,Centro
1205,0.0741250553055323,0.1402116402116402,0.1134738815987081,0.0597644038197211,surf,43,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,1.3268799999999998,2.12,1.963216796875,0.3268799999999999,1.12,0.9632167968750002,Adulto,Este
1206,0.2053667594756812,0.2103174603174603,0.574781652692444,0.547955944139903,surf,21,"Providence-Warwick, RI-MA MSA",surf,20,3.67618,3.18,9.944323567708333,2.67618,2.18,8.944323567708333,Joven,Centro
1207,0.0184787515027462,0.0119047619047619,0.0311521920753374,0.0,surf,63,"Omaha-Council Bluffs, NE-IA MSA",surf,20,0.3307799999999999,0.18,0.5389654947916667,0.0,0.0,0.0,Mayor,Centro
1208,0.0534910639667138,0.0,0.0607889034283588,0.0030687097006718,surf,44,"San Diego-Chula Vista-Carlsbad, CA MSA",surf,20,0.95752,0.0,1.0517115885416668,0.0,0.0,0.0517115885416667,Adulto,Centro
1209,0.3185755082522558,0.1653439153439153,0.3254392214825046,0.3035802908413216,surf,63,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,20,5.70268,2.5,5.630438802083334,4.70268,1.5,4.630438802083334,Mayor,Oeste
1210,0.2009188539352958,0.0,0.1839856740353857,0.1449625876608496,surf,30,"Oklahoma City, OK MSA",surf,20,3.59656,0.0,3.18314453125,2.59656,0.0,2.18314453125,Adulto,Centro
1211,0.1804949118910246,0.4206349206349206,0.4909756402457312,0.2895576428891972,ultimate,60,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,0.5384933333333334,0.318,4.2471959635416665,0.0,0.0,3.2471959635416665,Adulto,Este
1212,0.1621468825556295,0.2222222222222222,0.2521113736276927,0.2121885774498842,surf,36,"Austin-Round Rock-Georgetown, TX MSA",surf,20,2.90252,3.36,4.361790364583333,1.90252,2.36,3.361790364583334,Adulto,Centro
1213,0.0639019114485803,0.1269841269841269,0.0751389889956524,0.0197809284611913,ultimate,47,"San Diego-Chula Vista-Carlsbad, CA MSA",ultimate,70,0.1906466666666667,0.096,0.6499915364583334,0.0,0.0,0.0,Adulto,Centro
1214,0.5045339363684712,0.238095238095238,0.7824087582616146,0.5050025960351429,ultimate,34,"San Francisco-Oakland-Berkeley, CA MSA",ultimate,70,1.50524,0.18,6.768244791666667,0.5052400000000001,0.0,5.768244791666667,Adulto,Centro
1215,0.3239071850266137,0.4497354497354497,0.4485705908158399,0.433116418855321,surf,70,"New York-Newark-Jersey City, NY-NJ-PA MSA",surf,20,5.79812,6.8,7.760740234375,4.79812,5.8,6.7607402343750005,Mayor,Este
1216,0.1208219184204293,0.0,0.1818961823643396,0.1343088729057318,surf,29,"San Francisco-Oakland-Berkeley, CA MSA",surf,20,2.16278,0.0,3.146994140625,1.16278,0.0,2.146994140625,Joven,Centro
1217,0.1845350089606135,0.0,0.2339394152403632,0.1945093006227518,surf,69,"Dayton-Kettering, OH MSA",surf,20,3.30328,0.0,4.0473964843750005,2.30328,0.0,3.047396484375,Mayor,Centro
1218,0.0332179551924632,0.0423280423280423,0.051157305265826,0.0,surf,23,"Bakersfield, CA MSA",surf,20,0.59462,0.64,0.8850748697916667,0.0,0.0,0.0,Joven,Centro
1219,0.139467145161939,0.0555555555555555,0.1327206335298708,0.0858013436026901,surf,51,"Detroit-Warren-Dearborn, MI MSA",surf,20,2.49654,0.84,2.2962057291666667,1.49654,0.0,1.2962057291666669,Adulto,Centro
1220,0.5004156294551678,0.365079365079365,0.569990426126552,0.5757675796811659,surf,26,"Cincinnati, OH-KY-IN MSA",surf,20,8.95772,5.52,9.861430338541668,7.95772,4.52,8.861430338541668,Joven,Centro
1221,0.0112175261556063,0.0145502645502645,0.0297429037548383,0.0,surf,18,"Boston-Cambridge-Newton, MA-NH MSA",surf,20,0.2008,0.22,0.5145833333333333,0.0,0.0,0.0,Joven,Centro
1222,0.3944591677578802,0.1666666666666666,0.4185048576438547,0.4072028119249995,surf,18,"Los Angeles-Long Beach-Anaheim, CA MSA",surf,20,7.06104,2.52,7.240571614583333,6.06104,1.52,6.240571614583333,Joven,Oeste
1223,0.4025069606760906,0.2037037037037037,0.5050553152533307,0.4972507063960408,surf,37,"Phoenix-Mesa-Chandler, AZ MSA",surf,20,7.205100000000001,3.08,8.737985026041667,6.205100000000001,2.08,7.737985026041667,Adulto,Centro
1224,0.0945065405775014,0.3042328042328042,0.306813819281605,0.1572033848765017,ultimate,74,"Atlanta-Sandy Springs-Roswell, GA MSA",ultimate,70,0.2819533333333333,0.23,2.654099934895833,0.0,0.0,1.6540999348958332,Mayor,Centro
1225,0.0522106570967612,0.0,0.0538282962938099,0.0,surf,41,"Columbia, SC MSA",surf,20,0.9346,0.0,0.9312858072916668,0.0,0.0,0.0,Adulto,Centro
1226,0.3027748852549864,0.0,0.3931580634389344,0.2192576603462065,ultimate,64,"Riverside-San Bernardino-Ontario, CA MSA",ultimate,70,0.9033066666666668,0.0,3.4010227864583333,0.0,0.0,2.4010227864583333,Mayor,Centro
1227,0.0375775953377994,0.0357142857142857,0.070186291275899,0.0127169348268697,surf,29,"Dallas-Fort Worth-Arlington, TX MSA",surf,20,0.6726599999999999,0.54,1.2142962239583333,0.0,0.0,0.2142962239583333,Joven,Centro
1228,0.0864207600209155,0.0079365079365079,0.115250365332719,0.0622298013838667,surf,26,"Detroit-Warren-Dearborn, MI MSA",surf,20,1.54698,0.12,1.9939518229166664,0.54698,0.0,0.9939518229166668,Joven,Centro
1229,0.0110957422561081,0.1653439153439153,0.0773361030158115,0.0197809284611913,ultimate,69,"Austin-Round Rock-Georgetown, TX MSA",ultimate,70,0.0331033333333333,0.125,0.6689977213541667,0.0,0.0,0.0,Mayor,Centro
1230,0.0476364985229512,0.1666666666666666,0.0814237202517339,0.0197809284611913,ultimate,38,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,0.14212,0.126,0.7043577473958333,0.0,0.0,0.0,Adulto,Este
1231,0.3780082857742998,0.0277777777777777,0.4405611173397441,0.2548418303252677,ultimate,57,"San Jose-Sunnyvale-Santa Clara, CA MSA",ultimate,70,1.12776,0.021,3.811083984375,0.12776,0.0,2.811083984375,Adulto,Centro
1232,0.5352447074281474,0.0251322751322751,0.5476363234610023,0.5538342874668812,surf,64,"Chicago-Naperville-Elgin, IL-IN-WI MSA",surf,20,9.58118,0.38,9.474680989583334,8.58118,0.0,8.474680989583334,Mayor,Centro
1233,0.0799382812604745,0.0,0.1899128432071068,0.1381965739328673,surf,33,"Atlanta-Sandy Springs-Roswell, GA MSA",surf,20,1.43094,0.0,3.285690755208333,0.43094,0.0,2.285690755208333,Adulto,Centro
1234,0.0532285023485298,0.0701058201058201,0.0349934444442521,0.0197809284611913,ultimate,19,"Seattle-Tacoma-Bellevue, WA MSA",ultimate,70,0.1588033333333333,0.053,0.3027115885416666,0.0,0.0,0.0,Joven,Centro
1235,0.0509503613294779,0.0806878306878306,0.0771086661353785,0.0199546374661663,surf,50,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",surf,20,0.91204,1.22,1.334060546875,0.0,0.22,0.3340605468749998,Adulto,Centro
1236,0.475862207662777,0.3227513227513227,0.5668340432519922,0.349057139587735,ultimate,74,"Minneapolis-St. Paul-Bloomington, MN-WI MSA",ultimate,70,1.4197000000000002,0.244,4.9034108072916665,0.4197000000000001,0.0,3.9034108072916665,Mayor,Centro
1237,0.3043658969328333,0.1851851851851851,0.1779692084180545,0.0646047518889316,ultimate,50,"New York-Newark-Jersey City, NY-NJ-PA MSA",ultimate,70,0.9080533333333332,0.14,1.5395266927083333,0.0,0.0,0.5395266927083334,Adulto,Este
